Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"43667","CVE-2007-6428","9.3","High","192.168.0.142","tcp","0","CentOS 4 : xorg-x11 (CESA-2008:0030)","The remote CentOS host is missing one or more security updates.","Updated xorg-x11 packages that fix several security issues are now
available for Red Hat Enterprise Linux 4.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

[Updated 18th January 2008] The original packages distributed with
this errata had a bug which could cause some X applications to fail on
32-bit platforms. We have updated the packages to correct this bug.

The xorg-x11 packages contain X.Org, an open source implementation of
the X Window System. It provides the basic low-level functionality
that full-fledged graphical user interfaces are designed upon.

Two integer overflow flaws were found in the X.Org server's EVI and
MIT-SHM modules. A malicious authorized client could exploit these
issues to cause a denial of service (crash), or potentially execute
arbitrary code with root privileges on the X.Org server.
(CVE-2007-6429)

A heap based buffer overflow flaw was found in the way the X.Org
server handled malformed font files. A malicious local user could
exploit these issues to potentially execute arbitrary code with the
privileges of the X.Org server. (CVE-2008-0006)

A memory corruption flaw was found in the X.Org server's XInput
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-6427)

An input validation flaw was found in the X.Org server's XFree86-Misc
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-5760)

An information disclosure flaw was found in the X.Org server's TOG-CUP
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially view arbitrary
memory content within the X server's address space. (CVE-2007-6428)

An integer and heap overflow flaw were found in the X.Org font server,
xfs. A user with the ability to connect to the font server could have
been able to cause a denial of service (crash), or potentially execute
arbitrary code with the permissions of the font server.
(CVE-2007-4568, CVE-2007-4990)

A flaw was found in the X.Org server's XC-SECURITY extension, that
could have allowed a local user to verify the existence of an
arbitrary file, even in directories that are not normally accessible
to that user. (CVE-2007-5958)

Users of xorg-x11 should upgrade to these updated packages, which
contain backported patches to resolve these issues.","Update the affected xorg-x11 packages.","http://www.nessus.org/u?772661d4
http://www.nessus.org/u?1d27d810
http://www.nessus.org/u?72ef5b8d","
Remote package installed : xorg-x11-Mesa-libGL-6.8.2-1.EL.18
Should be                : xorg-x11-Mesa-libGL-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-font-utils-6.8.2-1.EL.18
Should be                : xorg-x11-font-utils-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-libs-6.8.2-1.EL.18
Should be                : xorg-x11-libs-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xauth-6.8.2-1.EL.18
Should be                : xorg-x11-xauth-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xfs-6.8.2-1.EL.18
Should be                : xorg-x11-xfs-6.8.2-1.EL.33.0.2

"
"43667","CVE-2007-6429","9.3","High","192.168.0.142","tcp","0","CentOS 4 : xorg-x11 (CESA-2008:0030)","The remote CentOS host is missing one or more security updates.","Updated xorg-x11 packages that fix several security issues are now
available for Red Hat Enterprise Linux 4.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

[Updated 18th January 2008] The original packages distributed with
this errata had a bug which could cause some X applications to fail on
32-bit platforms. We have updated the packages to correct this bug.

The xorg-x11 packages contain X.Org, an open source implementation of
the X Window System. It provides the basic low-level functionality
that full-fledged graphical user interfaces are designed upon.

Two integer overflow flaws were found in the X.Org server's EVI and
MIT-SHM modules. A malicious authorized client could exploit these
issues to cause a denial of service (crash), or potentially execute
arbitrary code with root privileges on the X.Org server.
(CVE-2007-6429)

A heap based buffer overflow flaw was found in the way the X.Org
server handled malformed font files. A malicious local user could
exploit these issues to potentially execute arbitrary code with the
privileges of the X.Org server. (CVE-2008-0006)

A memory corruption flaw was found in the X.Org server's XInput
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-6427)

An input validation flaw was found in the X.Org server's XFree86-Misc
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-5760)

An information disclosure flaw was found in the X.Org server's TOG-CUP
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially view arbitrary
memory content within the X server's address space. (CVE-2007-6428)

An integer and heap overflow flaw were found in the X.Org font server,
xfs. A user with the ability to connect to the font server could have
been able to cause a denial of service (crash), or potentially execute
arbitrary code with the permissions of the font server.
(CVE-2007-4568, CVE-2007-4990)

A flaw was found in the X.Org server's XC-SECURITY extension, that
could have allowed a local user to verify the existence of an
arbitrary file, even in directories that are not normally accessible
to that user. (CVE-2007-5958)

Users of xorg-x11 should upgrade to these updated packages, which
contain backported patches to resolve these issues.","Update the affected xorg-x11 packages.","http://www.nessus.org/u?772661d4
http://www.nessus.org/u?1d27d810
http://www.nessus.org/u?72ef5b8d","
Remote package installed : xorg-x11-Mesa-libGL-6.8.2-1.EL.18
Should be                : xorg-x11-Mesa-libGL-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-font-utils-6.8.2-1.EL.18
Should be                : xorg-x11-font-utils-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-libs-6.8.2-1.EL.18
Should be                : xorg-x11-libs-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xauth-6.8.2-1.EL.18
Should be                : xorg-x11-xauth-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xfs-6.8.2-1.EL.18
Should be                : xorg-x11-xfs-6.8.2-1.EL.33.0.2

"
"43667","CVE-2008-0006","9.3","High","192.168.0.142","tcp","0","CentOS 4 : xorg-x11 (CESA-2008:0030)","The remote CentOS host is missing one or more security updates.","Updated xorg-x11 packages that fix several security issues are now
available for Red Hat Enterprise Linux 4.

This update has been rated as having important security impact by the
Red Hat Security Response Team.

[Updated 18th January 2008] The original packages distributed with
this errata had a bug which could cause some X applications to fail on
32-bit platforms. We have updated the packages to correct this bug.

The xorg-x11 packages contain X.Org, an open source implementation of
the X Window System. It provides the basic low-level functionality
that full-fledged graphical user interfaces are designed upon.

Two integer overflow flaws were found in the X.Org server's EVI and
MIT-SHM modules. A malicious authorized client could exploit these
issues to cause a denial of service (crash), or potentially execute
arbitrary code with root privileges on the X.Org server.
(CVE-2007-6429)

A heap based buffer overflow flaw was found in the way the X.Org
server handled malformed font files. A malicious local user could
exploit these issues to potentially execute arbitrary code with the
privileges of the X.Org server. (CVE-2008-0006)

A memory corruption flaw was found in the X.Org server's XInput
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-6427)

An input validation flaw was found in the X.Org server's XFree86-Misc
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially execute arbitrary
code with root privileges on the X.Org server. (CVE-2007-5760)

An information disclosure flaw was found in the X.Org server's TOG-CUP
extension. A malicious authorized client could exploit this issue to
cause a denial of service (crash), or potentially view arbitrary
memory content within the X server's address space. (CVE-2007-6428)

An integer and heap overflow flaw were found in the X.Org font server,
xfs. A user with the ability to connect to the font server could have
been able to cause a denial of service (crash), or potentially execute
arbitrary code with the permissions of the font server.
(CVE-2007-4568, CVE-2007-4990)

A flaw was found in the X.Org server's XC-SECURITY extension, that
could have allowed a local user to verify the existence of an
arbitrary file, even in directories that are not normally accessible
to that user. (CVE-2007-5958)

Users of xorg-x11 should upgrade to these updated packages, which
contain backported patches to resolve these issues.","Update the affected xorg-x11 packages.","http://www.nessus.org/u?772661d4
http://www.nessus.org/u?1d27d810
http://www.nessus.org/u?72ef5b8d","
Remote package installed : xorg-x11-Mesa-libGL-6.8.2-1.EL.18
Should be                : xorg-x11-Mesa-libGL-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-font-utils-6.8.2-1.EL.18
Should be                : xorg-x11-font-utils-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-libs-6.8.2-1.EL.18
Should be                : xorg-x11-libs-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xauth-6.8.2-1.EL.18
Should be                : xorg-x11-xauth-6.8.2-1.EL.33.0.2

Remote package installed : xorg-x11-xfs-6.8.2-1.EL.18
Should be                : xorg-x11-xfs-6.8.2-1.EL.33.0.2

"
"43670","CVE-2007-6111","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6112","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6113","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6114","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6115","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6116","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6117","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6118","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6119","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6120","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6121","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6438","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6439","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
"43670","CVE-2007-6441","10.0","Critical","192.168.0.142","tcp","0","CentOS 4 / 5 : wireshark (CESA-2008:0058)","The remote CentOS host is missing one or more security updates.","Updated wireshark packages that fix several security issues are now
available for Red Hat Enterprise Linux 4 and 5.

This update has been rated as having moderate security impact by the
Red Hat Security Response Team.

Wireshark is a program for monitoring network traffic. Wireshark was
previously known as Ethereal.

Several flaws were found in Wireshark. Wireshark could crash or
possibly execute arbitrary code as the user running Wireshark if it
read a malformed packet off the network. (CVE-2007-6112,
CVE-2007-6114, CVE-2007-6115, CVE-2007-6117)

Several denial of service bugs were found in Wireshark. Wireshark
could crash or stop responding if it read a malformed packet off the
network. (CVE-2007-6111, CVE-2007-6113, CVE-2007-6116, CVE-2007-6118,
CVE-2007-6119, CVE-2007-6120, CVE-2007-6121, CVE-2007-6438,
CVE-2007-6439, CVE-2007-6441, CVE-2007-6450, CVE-2007-6451)

As well, Wireshark switched from using net-snmp to libsmi, which is
included in this errata.

Users of wireshark should upgrade to these updated packages, which
contain Wireshark version 0.99.7, and resolve these issues.","Update the affected wireshark packages.","http://www.nessus.org/u?43bd41a2
http://www.nessus.org/u?5e629cd8
http://www.nessus.org/u?1fa4cba5
http://www.nessus.org/u?43d90ffe
http://www.nessus.org/u?093b1146","
Remote package installed : wireshark-0.99.5-EL4.1
Should be                : wireshark-0.99.7-1

"
